,,Year,Value,Symbol
Harvested irrigated temporary crop area: Sweet potatoes,South Africa,2017,4.1,I
Harvested irrigated temporary crop area: Sweet potatoes,South Africa,2018,4.1,I
Harvested irrigated temporary crop area: Other roots and tubers,South Africa,1997,28.0,I
Harvested irrigated temporary crop area: Other roots and tubers,South Africa,2002,28.0,I
Harvested irrigated temporary crop area: Other roots and tubers,South Africa,2007,28.0,I
Harvested irrigated temporary crop area: Other roots and tubers,South Africa,2012,28.0,I
Harvested irrigated temporary crop area: Other roots and tubers,South Africa,2017,28.0,I
Harvested irrigated temporary crop area: Other roots and tubers,South Africa,2018,28.0,I
Harvested irrigated temporary crop area: Sugarcane,South Africa,1997,85.25,I
Harvested irrigated temporary crop area: Sugarcane,South Africa,2002,90.0,I
Harvested irrigated temporary crop area: Sugarcane,South Africa,2007,90.0,I
Harvested irrigated temporary crop area: Sugarcane,South Africa,2012,90.0,I
Harvested irrigated temporary crop area: Sugarcane,South Africa,2017,90.0,I
Harvested irrigated temporary crop area: Sugarcane,South Africa,2018,90.0,I
Harvested irrigated temporary crop area: Leguminous crops,South Africa,2002,140.4,I
Harvested irrigated temporary crop area: Leguminous crops,South Africa,2007,142.9,I
Harvested irrigated temporary crop area: Leguminous crops,South Africa,2012,143.4,I
Harvested irrigated temporary crop area: Leguminous crops,South Africa,2017,143.4,I
Harvested irrigated temporary crop area: Leguminous crops,South Africa,2018,143.4,I
Harvested irrigated temporary crop area: Vegetables,South Africa,2002,136.2,I
Harvested irrigated temporary crop area: Vegetables,South Africa,2007,136.2,I
Harvested irrigated temporary crop area: Vegetables,South Africa,2012,136.2,I
Harvested irrigated temporary crop area: Vegetables,South Africa,2017,136.2,I
Harvested irrigated temporary crop area: Vegetables,South Africa,2018,136.2,I
Harvested irrigated permanent crop area: Bananas,South Africa,2002,13.3,I
Harvested irrigated permanent crop area: Bananas,South Africa,2007,13.3,I
Harvested irrigated permanent crop area: Bananas,South Africa,2012,13.3,I
Harvested irrigated permanent crop area: Bananas,South Africa,2017,13.3,I
Harvested irrigated permanent crop area: Bananas,South Africa,2018,13.3,I
Harvested irrigated permanent crop area: Citrus,South Africa,2002,67.1,I
Harvested irrigated permanent crop area: Citrus,South Africa,2007,67.1,I
Harvested irrigated permanent crop area: Citrus,South Africa,2012,67.1,I
Harvested irrigated permanent crop area: Citrus,South Africa,2017,67.1,I
Harvested irrigated permanent crop area: Citrus,South Africa,2018,67.1,I
Harvested irrigated permanent crop area: Coffee,South Africa,2002,2.5,I
Harvested irrigated permanent crop area: Coffee,South Africa,2007,2.5,I
Harvested irrigated permanent crop area: Coffee,South Africa,2012,2.5,I
Harvested irrigated permanent crop area: Coffee,South Africa,2017,2.5,I
Harvested irrigated permanent crop area: Coffee,South Africa,2018,2.5,I
Harvested irrigated permanent crop area: Tea,South Africa,2002,1.5,I
Harvested irrigated permanent crop area: Tea,South Africa,2007,1.5,I
Harvested irrigated permanent crop area: Tea,South Africa,2012,1.5,I
Harvested irrigated permanent crop area: Tea,South Africa,2017,1.5,I
Harvested irrigated permanent crop area: Tea,South Africa,2018,1.5,I
Harvested irrigated temporary crop area: Tobacco,South Africa,2002,32.6,I
Harvested irrigated temporary crop area: Tobacco,South Africa,2007,32.6,I
Harvested irrigated temporary crop area: Tobacco,South Africa,2012,32.6,I
Harvested irrigated temporary crop area: Tobacco,South Africa,2017,32.6,I
Harvested irrigated temporary crop area: Tobacco,South Africa,2018,32.6,I
Harvested irrigated temporary crop area: Cotton,South Africa,1997,67.05,I
Harvested irrigated temporary crop area: Cotton,South Africa,2002,75.0,I
Harvested irrigated temporary crop area: Cotton,South Africa,2007,75.0,I
Harvested irrigated temporary crop area: Cotton,South Africa,2012,75.0,I
Harvested irrigated temporary crop area: Cotton,South Africa,2017,75.0,I
Harvested irrigated temporary crop area: Cotton,South Africa,2018,75.0,I
Harvested irrigated temporary crop area: Fodder,South Africa,1997,389.175,I
Harvested irrigated temporary crop area: Fodder,South Africa,2002,326.705,I
Harvested irrigated temporary crop area: Fodder,South Africa,2007,123.7175,I
Harvested irrigated temporary crop area: Fodder,South Africa,2012,83.12,I
Harvested irrigated temporary crop area: Fodder,South Africa,2017,83.12,I
Harvested irrigated temporary crop area: Fodder,South Africa,2018,83.12,I
Harvested irrigated permanent crop area: Oil palm,South Africa,2002,0.0,I
Harvested irrigated permanent crop area: Oil palm,South Africa,2007,0.0,I
Harvested irrigated permanent crop area: Oil palm,South Africa,2012,0.0,I
Harvested irrigated permanent crop area: Oil palm,South Africa,2017,0.0,I
Harvested irrigated permanent crop area: Oil palm,South Africa,2018,0.0,I
Harvested irrigated temporary crop area: Soybeans,South Africa,2002,4.0,I
Harvested irrigated temporary crop area: Soybeans,South Africa,2007,4.0,I
Harvested irrigated temporary crop area: Soybeans,South Africa,2012,4.0,I
Harvested irrigated temporary crop area: Soybeans,South Africa,2017,4.0,I
Harvested irrigated temporary crop area: Soybeans,South Africa,2018,4.0,I
Harvested irrigated temporary crop area: Groundnuts,South Africa,2002,23.6,I
Harvested irrigated temporary crop area: Groundnuts,South Africa,2007,23.6,I
Harvested irrigated temporary crop area: Groundnuts,South Africa,2012,23.6,I
Harvested irrigated temporary crop area: Groundnuts,South Africa,2017,23.6,I
Harvested irrigated temporary crop area: Groundnuts,South Africa,2018,23.6,I
Harvested irrigated temporary crop area: Sunflower,South Africa,2002,15.3215,I
Harvested irrigated temporary crop area: Sunflower,South Africa,2007,9.37525,I
Harvested irrigated temporary crop area: Sunflower,South Africa,2012,8.186,I
Harvested irrigated temporary crop area: Sunflower,South Africa,2017,8.186,I
Harvested irrigated temporary crop area: Sunflower,South Africa,2018,8.186,I
Harvested irrigated temporary crop area: Sesame,South Africa,2002,1.5,I
Harvested irrigated temporary crop area: Sesame,South Africa,2007,1.5,I
Harvested irrigated temporary crop area: Sesame,South Africa,2012,1.5,I
Harvested irrigated temporary crop area: Sesame,South Africa,2017,1.5,I
Harvested irrigated temporary crop area: Sesame,South Africa,2018,1.5,I
Harvested irrigated temporary crop area: Other crops,South Africa,2012,20.14,I
Harvested irrigated temporary crop area: Other crops,South Africa,2017,20.14,I
Harvested irrigated temporary crop area: Other crops,South Africa,2018,20.14,I
Harvested irrigated permanent crop area: Other crops,South Africa,1997,225.815,I
Harvested irrigated permanent crop area: Other crops,South Africa,2002,233.9,I
Harvested irrigated permanent crop area: Other crops,South Africa,2007,233.9,I
Harvested irrigated permanent crop area: Other crops,South Africa,2012,233.9,I
Harvested irrigated permanent crop area: Other crops,South Africa,2017,233.9,I
Harvested irrigated permanent crop area: Other crops,South Africa,2018,233.9,I
Harvested irrigated temporary crop area: Wheat,South Sudan,2012,4.74,I
Harvested irrigated temporary crop area: Wheat,South Sudan,2017,4.74,I
Harvested irrigated temporary crop area: Wheat,South Sudan,2018,4.74,I
Harvested irrigated temporary crop area: Millet,South Sudan,2012,0.15,I
Harvested irrigated temporary crop area: Millet,South Sudan,2017,0.15,I
Harvested irrigated temporary crop area: Millet,South Sudan,2018,0.15,I
Harvested irrigated temporary crop area: Sorghum,South Sudan,2012,12.6,I
Harvested irrigated temporary crop area: Sorghum,South Sudan,2017,12.6,I
Harvested irrigated temporary crop area: Sorghum,South Sudan,2018,12.6,I
Harvested irrigated temporary crop area: Other cereals,South Sudan,2012,1.15,I
Harvested irrigated temporary crop area: Other cereals,South Sudan,2017,1.15,I
Harvested irrigated temporary crop area: Other cereals,South Sudan,2018,1.15,I
Harvested irrigated temporary crop area: Potatoes,South Sudan,2012,0.3,I
Harvested irrigated temporary crop area: Potatoes,South Sudan,2017,0.3,I
Harvested irrigated temporary crop area: Potatoes,South Sudan,2018,0.3,I
Harvested irrigated temporary crop area: Other roots and tubers,South Sudan,2012,0.3,I
Harvested irrigated temporary crop area: Other roots and tubers,South Sudan,2017,0.3,I
Harvested irrigated temporary crop area: Other roots and tubers,South Sudan,2018,0.3,I
Harvested irrigated temporary crop area: Sugarcane,South Sudan,2012,1.31,I
Harvested irrigated temporary crop area: Sugarcane,South Sudan,2017,1.31,I
Harvested irrigated temporary crop area: Sugarcane,South Sudan,2018,1.31,I
Harvested irrigated temporary crop area: Vegetables,South Sudan,2012,1.77,I
Harvested irrigated temporary crop area: Vegetables,South Sudan,2017,1.77,I
Harvested irrigated temporary crop area: Vegetables,South Sudan,2018,1.77,I
Harvested irrigated temporary crop area: Cotton,South Sudan,2012,2.59,I
Harvested irrigated temporary crop area: Cotton,South Sudan,2017,2.59,I
Harvested irrigated temporary crop area: Cotton,South Sudan,2018,2.59,I
Harvested irrigated temporary crop area: Fodder,South Sudan,2012,2.93,I
Harvested irrigated temporary crop area: Fodder,South Sudan,2017,2.93,I
Harvested irrigated temporary crop area: Fodder,South Sudan,2018,2.93,I
Harvested irrigated temporary crop area: Groundnuts,South Sudan,2012,0.84,I
Harvested irrigated temporary crop area: Groundnuts,South Sudan,2017,0.84,I
Harvested irrigated temporary crop area: Groundnuts,South Sudan,2018,0.84,I
Harvested irrigated temporary crop area: Sunflower,South Sudan,2012,0.39,I
Harvested irrigated temporary crop area: Sunflower,South Sudan,2017,0.39,I
Harvested irrigated temporary crop area: Sunflower,South Sudan,2018,0.39,I
Harvested irrigated temporary crop area: Wheat,Spain,1997,67.12,X
Harvested irrigated temporary crop area: Wheat,Spain,2002,71.4366666667,I
Harvested irrigated temporary crop area: Wheat,Spain,2007,188.1233333333,I
Harvested irrigated temporary crop area: Wheat,Spain,2012,248.4,I
Harvested irrigated temporary crop area: Wheat,Spain,2017,248.4,I
Harvested irrigated temporary crop area: Wheat,Spain,2018,248.4,I
Harvested irrigated temporary crop area: Rice,Spain,2012,116.6,I
Harvested irrigated temporary crop area: Rice,Spain,2017,116.6,I
Harvested irrigated temporary crop area: Rice,Spain,2018,116.6,I
Harvested irrigated temporary crop area: Barley,Spain,2012,330.8,I
Harvested irrigated temporary crop area: Barley,Spain,2017,330.8,I
Harvested irrigated temporary crop area: Barley,Spain,2018,330.8,I
Harvested irrigated temporary crop area: Maize,Spain,1997,451.6,X
Harvested irrigated temporary crop area: Maize,Spain,2002,434.6333333333,I
Harvested irrigated temporary crop area: Maize,Spain,2007,361.0666666667,I
Harvested irrigated temporary crop area: Maize,Spain,2012,303.8,I
Harvested irrigated temporary crop area: Maize,Spain,2017,303.8,I
Harvested irrigated temporary crop area: Maize,Spain,2018,303.8,I
Harvested irrigated temporary crop area: Other cereals,Spain,2012,65.05,I
Harvested irrigated temporary crop area: Other cereals,Spain,2017,65.05,I
Harvested irrigated temporary crop area: Other cereals,Spain,2018,65.05,I
Harvested irrigated temporary crop area: Potatoes,Spain,1997,45.7,X
Harvested irrigated temporary crop area: Potatoes,Spain,2002,44.2466666667,I
Harvested irrigated temporary crop area: Potatoes,Spain,2007,39.0433333333,I
Harvested irrigated temporary crop area: Potatoes,Spain,2012,38.22,I
Harvested irrigated temporary crop area: Potatoes,Spain,2017,38.22,I
Harvested irrigated temporary crop area: Potatoes,Spain,2018,38.22,I
Harvested irrigated temporary crop area: Sugar beet,Spain,1997,119.4,X
Harvested irrigated temporary crop area: Sugar beet,Spain,2002,89.9333333333,I
Harvested irrigated temporary crop area: Sugar beet,Spain,2007,54.4133333333,I
Harvested irrigated temporary crop area: Sugar beet,Spain,2012,39.57,I
Harvested irrigated temporary crop area: Sugar beet,Spain,2017,39.57,I
Harvested irrigated temporary crop area: Sugar beet,Spain,2018,39.57,I
Harvested irrigated temporary crop area: Leguminous crops,Spain,2012,38.66,I
Harvested irrigated temporary crop area: Leguminous crops,Spain,2017,38.66,I
Harvested irrigated temporary crop area: Leguminous crops,Spain,2018,38.66,I
Harvested irrigated temporary crop area: Vegetables,Spain,2012,219.0,I
Harvested irrigated temporary crop area: Vegetables,Spain,2017,219.0,I
Harvested irrigated temporary crop area: Vegetables,Spain,2018,219.0,I
Harvested irrigated permanent crop area: Citrus,Spain,1997,277.6,X
Harvested irrigated permanent crop area: Citrus,Spain,2002,273.3333333333,I
Harvested irrigated permanent crop area: Citrus,Spain,2007,282.7333333333,I
Harvested irrigated permanent crop area: Citrus,Spain,2012,287.4,I
Harvested irrigated permanent crop area: Citrus,Spain,2017,287.4,I
Harvested irrigated permanent crop area: Citrus,Spain,2018,287.4,I
Harvested irrigated temporary crop area: Tobacco,Spain,2012,11.49,I
Harvested irrigated temporary crop area: Tobacco,Spain,2017,11.49,I
Harvested irrigated temporary crop area: Tobacco,Spain,2018,11.49,I
Harvested irrigated temporary crop area: Cotton,Spain,2012,49.65,I
Harvested irrigated temporary crop area: Cotton,Spain,2017,49.65,I
Harvested irrigated temporary crop area: Cotton,Spain,2018,49.65,I
Harvested irrigated temporary crop area: Fodder,Spain,2002,98.2,I
Harvested irrigated temporary crop area: Fodder,Spain,2007,92.14,I
Harvested irrigated temporary crop area: Fodder,Spain,2012,88.53,I
Harvested irrigated temporary crop area: Fodder,Spain,2017,88.53,I
Harvested irrigated temporary crop area: Fodder,Spain,2018,88.53,I
Harvested irrigated temporary crop area: Soybeans,Spain,1997,2.64,X
Harvested irrigated temporary crop area: Soybeans,Spain,2002,1.43,I
Harvested irrigated temporary crop area: Soybeans,Spain,2007,0.19,I
Harvested irrigated temporary crop area: Soybeans,Spain,2012,0.19,I
Harvested irrigated temporary crop area: Soybeans,Spain,2017,0.19,I
Harvested irrigated temporary crop area: Soybeans,Spain,2018,0.19,I
Harvested irrigated temporary crop area: Sunflower,Spain,1997,149.2,X
Harvested irrigated temporary crop area: Sunflower,Spain,2002,107.5533333333,I
Harvested irrigated temporary crop area: Sunflower,Spain,2007,75.41,I
Harvested irrigated temporary crop area: Sunflower,Spain,2012,71.5,I
Harvested irrigated temporary crop area: Sunflower,Spain,2017,71.5,I
Harvested irrigated temporary crop area: Sunflower,Spain,2018,71.5,I
Harvested irrigated temporary crop area: Flowers,Spain,2012,15.87,I
Harvested irrigated temporary crop area: Flowers,Spain,2017,15.87,I
Harvested irrigated temporary crop area: Flowers,Spain,2018,15.87,I
Harvested irrigated temporary crop area: Other crops,Spain,2012,20.23,I
Harvested irrigated temporary crop area: Other crops,Spain,2017,20.23,I
Harvested irrigated temporary crop area: Other crops,Spain,2018,20.23,I
Harvested irrigated permanent crop area: Other crops,Spain,1997,246.3,X
Harvested irrigated permanent crop area: Other crops,Spain,2002,252.6,I
Harvested irrigated permanent crop area: Other crops,Spain,2007,87.5933333333,I
Harvested irrigated permanent crop area: Other crops,Spain,2012,4.69,I
Harvested irrigated permanent crop area: Other crops,Spain,2017,4.69,I
Harvested irrigated permanent crop area: Other crops,Spain,2018,4.69,I
Harvested irrigated temporary crop area: Rice,Sri Lanka,1997,671.25,I
Harvested irrigated temporary crop area: Rice,Sri Lanka,2002,687.1666666667,I
Harvested irrigated temporary crop area: Rice,Sri Lanka,2007,699.9,I
Harvested irrigated temporary crop area: Rice,Sri Lanka,2012,699.9,I
Harvested irrigated temporary crop area: Rice,Sri Lanka,2017,699.9,I
Harvested irrigated temporary crop area: Rice,Sri Lanka,2018,699.9,I
Harvested irrigated temporary crop area: Maize,Sri Lanka,2007,0.7,I
Harvested irrigated temporary crop area: Maize,Sri Lanka,2012,0.7,I
